TIME	EVENT	NODES
24.08832622879727	D	42_189;42_218;42_219
24.31179907637351	D	48_77;48_84;48_85
24.516536765509	AT	n27;50_34;n27;50_36;n26;50_37
24.55353732651777	L	13_69
24.55353732651777	AT	n21;13_58;n21;13_76;n26;13_77
24.61921604798805	D	24_89;24_108;24_109
24.728549072922547	LT	n26;23_81;n26;23_84;n17;23_85
24.77611249872345	L	33_107
25.00660783676761	L	7_95
25.00660783676761	AT	n25;7_94;n25;7_108;n26;7_109
25.162805640740785	LT	n26;19_39;n26;19_42;n17;19_43
25.59618959194764	L	4_49
25.7697054887106	L	18_113
25.7697054887106	AT	n21;18_125;n21;18_128;n26;18_129
25.867498041210528	LT	n26;23_84;n26;23_90;n17;23_91
25.889862083091934	D	42_218;42_224;42_225
25.907568233307117	L	30_49
25.907568233307117	AT	n20;30_39;n20;30_54;n26;30_55
26.129148182082965	L	48_85
26.22650358143704	D	17_47;17_50;17_51
26.313366244168613	LT	n26;39_23;n26;39_28;n21;39_29
26.512195138218537	L	18_107
26.512195138218537	AT	n21;18_121;n21;18_134;n26;18_135
26.552321173982588	LT	n26;13_67;n26;13_82;n25;13_83
26.743360109364396	L	36_117
26.989404950749112	L	43_49
26.989404950749112	AT	n12;43_15;n12;43_60;n26;43_61
27.17548266610837	LT	n26;34_31;n26;34_32;n21;34_33
27.274266640893558	L	42_199
27.274266640893558	AT	n2;42_120;n2;42_236;n26;42_237
27.8397121861341	L	3_43
27.936128402993255	LT	n26;18_111;n26;18_156;n15;18_157
28.077716238180166	D	42_225;42_266;42_267
28.26222566020196	D	3_45;3_66;3_67
28.48753952725139	D	15_37;15_50;15_51
28.667527281785812	LT	n26;19_42;n26;19_50;n28;19_51
28.808082320004857	L	42_219
28.808082320004857	AT	n27;42_206;n27;42_272;n26;42_273
28.960324320745546	L	33_111
28.960324320745546	AT	n20;33_83;n20;33_144;n26;33_145
28.98050750496613	D	30_55;30_68;30_69
29.212537422600573	LT	n26;27_59;n26;27_72;n31;27_73
29.349154326006886	D	19_50;19_52;19_53
29.434590902995016	LT	n26;6_31;n26;6_38;n27;6_39
